Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,233.500000,235.899994,231.850006,235.250000,220.478210,679778
2013-01-02,236.149994,238.899994,234.500000,235.199997,220.431335,476373
2013-01-03,237.149994,240.000000,233.550003,238.600006,223.617874,717202
2013-01-04,235.000000,238.600006,233.100006,237.750000,222.821228,744611
2013-01-07,235.199997,238.750000,233.100006,234.899994,220.150177,471020
2013-01-08,234.399994,237.350006,232.649994,236.649994,221.790283,487307
2013-01-09,237.000000,239.500000,233.000000,233.899994,219.212982,552357
2013-01-10,235.000000,236.300003,231.899994,233.350006,218.697495,524850
2013-01-11,233.500000,234.750000,229.000000,230.050003,215.604721,458980
2013-01-14,229.699997,249.300003,229.699997,247.800003,232.240173,1475562
2013-01-15,248.800003,254.399994,246.649994,252.500000,236.645050,1389200
2013-01-16,252.000000,253.300003,247.699997,248.600006,232.989944,1209752
2013-01-17,249.000000,259.250000,248.399994,257.350006,241.190506,1264618
2013-01-18,258.799988,263.200012,253.949997,262.149994,245.689087,1356105
2013-01-21,260.299988,262.000000,254.399994,256.750000,240.628159,720476
2013-01-22,256.750000,258.700012,249.750000,253.300003,237.394806,639893
2013-01-23,255.199997,258.350006,247.350006,251.449997,235.660965,839937
2013-01-24,252.000000,257.000000,244.000000,251.199997,235.426666,1208386
2013-01-25,247.500000,261.799988,245.600006,259.799988,243.486649,1425801
2013-01-28,260.200012,268.200012,260.200012,266.950012,250.187698,1035633
2013-01-29,266.000000,272.799988,261.000000,263.500000,246.954330,1471949
2013-01-30,265.000000,274.799988,264.850006,272.700012,255.576599,1645126
2013-01-31,271.100006,279.399994,271.000000,277.799988,260.356415,1825184
2013-02-01,277.000000,277.850006,264.500000,267.950012,251.124893,1212875
2013-02-04,268.500000,276.399994,268.049988,270.049988,253.093048,886992
2013-02-05,268.000000,274.950012,266.000000,272.649994,255.529785,958714
2013-02-06,274.000000,277.600006,271.750000,273.049988,255.904663,677993
2013-02-07,272.000000,274.799988,267.799988,269.750000,252.811874,756876
2013-02-08,270.000000,272.600006,267.000000,268.149994,251.312347,512841
2013-02-11,269.000000,273.500000,268.100006,271.450012,254.405121,569261
2013-02-12,270.500000,273.200012,263.250000,267.500000,250.703156,782422
2013-02-13,268.000000,270.350006,255.600006,258.500000,242.268295,781069
2013-02-14,259.700012,261.850006,251.750000,253.949997,238.004013,981329
2013-02-15,247.000000,252.300003,242.649994,248.800003,233.177368,997431
2013-02-18,250.399994,262.799988,250.399994,261.450012,245.033051,1275881
2013-02-19,263.350006,271.000000,261.350006,270.000000,253.046188,1275843
2013-02-20,272.000000,281.600006,270.649994,279.700012,262.137115,1931252
2013-02-21,275.899994,279.299988,268.950012,272.399994,255.295471,1325556
2013-02-22,271.950012,283.000000,271.950012,281.000000,263.355469,1518579
2013-02-25,282.399994,283.000000,270.850006,271.700012,254.639435,1088383
2013-02-26,271.100006,276.000000,267.350006,269.350006,252.437027,1153995
2013-02-27,273.100006,279.200012,269.100006,277.549988,260.122131,1033986
2013-02-28,280.000000,287.399994,274.549988,276.799988,259.419220,1627202
2013-03-01,274.950012,277.799988,258.350006,259.500000,243.205505,1439853
2013-03-04,259.350006,260.299988,248.649994,250.699997,234.958069,845014
2013-03-05,252.199997,260.450012,251.000000,259.649994,243.346069,744676
2013-03-06,262.000000,272.750000,262.000000,269.549988,252.624420,1266587
