Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,2760.000000,2775.000000,2736.000000,2750.100098,2674.864014,1859
2013-01-02,2740.000000,2764.550049,2705.000000,2726.649902,2652.054932,1547
2013-01-03,2712.050049,2734.949951,2695.000000,2706.500000,2632.456543,1485
2013-01-04,2944.000000,2944.000000,2658.949951,2704.750000,2630.754883,1315
2013-01-07,2689.000000,2750.000000,2663.500000,2673.500000,2600.359375,1257
2013-01-08,2675.000000,2690.000000,2652.100098,2681.500000,2608.140625,2430
2013-01-09,2692.000000,2692.000000,2588.899902,2622.649902,2550.900635,2311
2013-01-10,2650.000000,2675.000000,2611.199951,2621.149902,2549.441406,1038
2013-01-11,2603.100098,2639.550049,2593.000000,2599.250000,2528.140625,1023
2013-01-14,2605.000000,2635.000000,2602.050049,2620.600098,2548.906738,355
2013-01-15,2605.050049,2620.000000,2590.000000,2595.300049,2524.298584,526
2013-01-16,2644.000000,2659.899902,2595.899902,2609.500000,2538.110352,16441
2013-01-17,2598.000000,2614.449951,2570.000000,2584.399902,2513.696777,458
2013-01-18,2598.550049,2599.000000,2552.000000,2567.199951,2496.967285,634
2013-01-21,2575.050049,2585.000000,2520.000000,2540.649902,2471.143799,924
2013-01-22,2575.000000,2575.000000,2502.399902,2517.399902,2448.530029,461
2013-01-23,2544.949951,2544.949951,2452.300049,2464.100098,2396.687988,5924
2013-01-24,2497.000000,2497.000000,2451.000000,2470.050049,2402.475342,11883
2013-01-25,2500.000000,2505.300049,2470.000000,2470.250000,2402.669678,545
2013-01-28,2490.000000,2493.800049,2469.949951,2470.100098,2402.523926,3085
2013-01-29,2470.100098,2547.000000,2470.100098,2494.949951,2426.693848,8229
2013-01-30,2470.250000,2498.949951,2470.250000,2483.550049,2415.605957,138
2013-01-31,2485.000000,2525.000000,2470.000000,2502.550049,2434.086182,1554
2013-02-01,2475.050049,2524.949951,2475.050049,2503.649902,2435.156006,280
2013-02-04,2470.000000,2617.000000,2470.000000,2551.350098,2481.551270,1734
2013-02-05,2503.149902,2543.649902,2500.300049,2514.699951,2445.903809,1239
2013-02-06,2537.000000,2550.000000,2508.250000,2527.600098,2458.450928,3017
2013-02-07,2529.949951,2541.899902,2481.000000,2499.850098,2431.459961,857
2013-02-08,2510.750000,2530.000000,2505.000000,2506.699951,2438.122559,643
2013-02-11,2520.050049,2552.000000,2510.149902,2532.949951,2463.654541,839
2013-02-12,2518.800049,2536.699951,2501.050049,2512.649902,2443.909668,42413
2013-02-13,2529.949951,2530.000000,2511.000000,2520.649902,2451.690918,890
2013-02-14,2490.050049,2530.000000,2490.000000,2521.199951,2452.225830,5120
2013-02-15,2533.800049,2533.800049,2495.000000,2519.699951,2450.766846,3680
2013-02-18,2500.000000,2530.000000,2500.000000,2528.699951,2459.520508,117
2013-02-19,2505.050049,2533.850098,2503.000000,2525.100098,2456.019287,8825
2013-02-20,2530.050049,2549.000000,2530.050049,2544.149902,2474.548096,92
2013-02-21,2521.050049,2540.000000,2521.000000,2524.699951,2455.630127,240
2013-02-22,2532.899902,2555.000000,2525.000000,2525.050049,2455.970459,567
2013-02-25,2532.399902,2582.000000,2532.399902,2542.800049,2473.235352,580
2013-02-26,2558.850098,2560.000000,2510.000000,2526.000000,2456.894775,294
2013-02-27,2525.199951,2539.899902,2515.000000,2523.750000,2454.706299,580
2013-02-28,2550.750000,2550.800049,2510.000000,2522.899902,2453.879395,1337
2013-03-01,2525.050049,2550.000000,2525.000000,2547.050049,2477.368896,353
2013-03-04,2535.000000,2559.850098,2485.000000,2539.850098,2470.365967,766
2013-03-05,2490.100098,2550.000000,2490.100098,2504.050049,2435.545166,1102
2013-03-06,2548.000000,2550.000000,2481.050049,2503.600098,2435.107666,1026
2013-03-07,2504.000000,2517.949951,2489.300049,2499.550049,2431.168213,282
2013-03-08,2496.050049,2515.000000,2496.050049,2505.250000,2436.712158,625
2013-03-11,2505.000000,2524.899902,2502.050049,2507.199951,2438.608887,204
2013-03-12,2496.000000,2519.949951,2496.000000,2502.800049,2434.329346,352
2013-03-13,2475.000000,2520.000000,2456.399902,2503.199951,2434.718018,3272
2013-03-14,2500.000000,2540.000000,2500.000000,2523.300049,2454.268555,991
2013-03-15,2500.000000,2530.000000,2500.000000,2505.550049,2437.004395,392
2013-03-18,2500.050049,2569.850098,2500.050049,2547.000000,2477.320068,1395
2013-03-19,2505.000000,2550.000000,2505.000000,2522.449951,2453.441895,625
2013-03-20,2505.000000,2550.000000,2505.000000,2539.500000,2470.025391,1427
