Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,521.500000,524.000000,517.299988,519.349976,467.916626,24068
2013-01-02,520.900024,521.450012,515.299988,519.000000,467.601288,122723
2013-01-03,521.000000,542.400024,518.200012,537.250000,484.043854,150351
2013-01-04,541.000000,541.200012,531.250000,538.000000,484.719696,208632
2013-01-07,537.849976,538.000000,528.200012,535.450012,482.422150,207696
2013-01-08,535.900024,535.900024,520.150024,528.750000,476.385712,142727
2013-01-09,533.599976,537.000000,527.599976,529.599976,477.151520,79200
2013-01-10,531.450012,533.400024,512.349976,521.900024,470.214111,304163
2013-01-11,525.000000,529.000000,513.500000,515.950012,464.853363,25372
2013-01-14,511.250000,533.799988,511.250000,526.900024,474.718903,61161
2013-01-15,526.250000,529.500000,514.349976,520.200012,468.682465,275525
2013-01-16,524.000000,530.000000,516.049988,518.750000,467.376007,99080
2013-01-17,519.950012,524.849976,505.000000,507.299988,457.059937,123991
2013-01-18,506.000000,507.399994,487.500000,490.100006,441.563354,397444
2013-01-21,485.149994,496.250000,485.000000,488.600006,440.211914,196114
2013-01-22,492.799988,494.000000,488.000000,492.100006,443.365326,154082
2013-01-23,492.000000,499.850006,490.500000,493.649994,444.761810,200723
2013-01-24,489.500000,501.000000,489.500000,497.500000,448.230469,528093
2013-01-25,500.500000,508.899994,487.000000,492.850006,444.041016,104371
2013-01-28,495.399994,499.899994,487.750000,489.899994,441.383179,583657
2013-01-29,490.450012,494.000000,483.399994,489.899994,441.383179,191661
2013-01-30,488.899994,491.950012,476.299988,480.899994,433.274506,363070
2013-01-31,483.899994,494.700012,477.000000,489.799988,441.293060,142208
2013-02-01,500.000000,526.700012,495.500000,500.750000,451.158600,432253
2013-02-04,503.350006,509.850006,501.000000,504.299988,454.357056,255206
2013-02-05,502.850006,508.000000,494.000000,497.950012,448.635956,191024
2013-02-06,505.000000,507.899994,500.049988,506.350006,456.204102,331233
2013-02-07,507.000000,522.000000,503.850006,510.950012,460.348541,197548
2013-02-08,513.450012,522.000000,506.149994,508.850006,458.456482,655829
2013-02-11,508.850006,512.049988,500.950012,504.250000,458.820496,38613
2013-02-12,506.000000,509.299988,502.000000,502.950012,457.637604,330346
2013-02-13,506.950012,507.799988,489.100006,492.200012,447.856049,50453
2013-02-14,492.250000,494.000000,476.500000,483.850006,440.258331,218522
2013-02-15,481.850006,484.950012,470.350006,482.500000,439.029968,75855
2013-02-18,486.299988,500.899994,482.649994,496.899994,452.132568,330854
2013-02-19,502.950012,507.000000,496.000000,504.500000,459.047943,475422
2013-02-20,502.600006,515.700012,500.000000,503.450012,458.092529,1116041
2013-02-21,499.049988,504.899994,492.200012,494.000000,449.493896,337889
2013-02-22,499.950012,500.000000,491.200012,494.200012,449.675873,621964
2013-02-25,499.950012,499.950012,478.000000,480.750000,437.437653,63081
2013-02-26,479.299988,488.799988,478.500000,482.950012,439.439453,524909
2013-02-27,483.000000,488.000000,480.250000,482.850006,439.348419,467883
2013-02-28,489.700012,489.700012,472.100006,476.950012,433.979980,101635
2013-03-01,481.350006,502.750000,476.000000,495.700012,451.040741,360511
2013-03-04,498.950012,504.399994,473.000000,485.799988,442.032684,235565
