Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,1268.000000,1268.000000,1260.000000,1263.449951,1156.646362,30139
2013-01-02,1266.000000,1272.750000,1256.099976,1262.650024,1155.914551,52344
2013-01-03,1260.000000,1282.000000,1260.000000,1278.300049,1170.241577,61588
2013-01-04,1282.000000,1299.949951,1281.150024,1297.500000,1187.818481,87605
2013-01-07,1300.000000,1301.699951,1288.550049,1290.550049,1181.455688,108898
2013-01-08,1291.000000,1303.949951,1290.050049,1298.300049,1188.550537,47559
2013-01-09,1297.500000,1306.849976,1273.150024,1275.750000,1167.906860,77270
2013-01-10,1276.300049,1281.800049,1255.000000,1258.550049,1152.161011,127626
2013-01-11,1288.500000,1322.449951,1288.500000,1306.349976,1195.920532,345648
2013-01-14,1320.000000,1348.050049,1308.300049,1334.300049,1221.507568,436446
2013-01-15,1390.000000,1400.000000,1326.000000,1334.300049,1221.507568,591953
2013-01-16,1339.000000,1352.550049,1309.300049,1348.099976,1234.140991,302633
2013-01-17,1350.000000,1371.000000,1344.199951,1362.250000,1247.094604,228911
2013-01-18,1366.000000,1366.000000,1337.699951,1351.150024,1236.933350,77048
2013-01-21,1355.000000,1355.000000,1329.000000,1331.599976,1219.035767,62994
2013-01-22,1324.000000,1332.000000,1307.550049,1315.750000,1204.525513,66091
2013-01-23,1319.800049,1323.449951,1300.099976,1311.849976,1203.699951,57237
2013-01-24,1310.000000,1334.000000,1309.949951,1325.750000,1216.453979,72345
2013-01-25,1323.000000,1344.000000,1323.000000,1337.800049,1227.510742,40136
2013-01-28,1342.199951,1349.550049,1339.000000,1343.650024,1232.878296,39146
2013-01-29,1340.000000,1355.849976,1339.000000,1342.500000,1231.823120,52254
2013-01-30,1340.000000,1349.300049,1333.000000,1343.849976,1233.061646,66992
2013-01-31,1344.900024,1352.199951,1327.250000,1342.750000,1232.052368,90558
2013-02-01,1341.949951,1352.099976,1341.949951,1346.400024,1235.401611,98055
2013-02-04,1347.000000,1366.000000,1345.050049,1352.650024,1241.136230,57829
2013-02-05,1347.550049,1364.800049,1341.000000,1359.800049,1247.696777,117324
2013-02-06,1363.000000,1375.199951,1363.000000,1371.000000,1257.973389,249787
2013-02-07,1363.000000,1390.000000,1363.000000,1387.500000,1273.113159,208369
2013-02-08,1383.550049,1436.000000,1383.550049,1423.250000,1305.916016,513067
2013-02-11,1423.300049,1429.250000,1410.300049,1414.449951,1297.841553,204378
2013-02-12,1414.000000,1415.750000,1400.000000,1408.250000,1292.152710,41913
2013-02-13,1406.099976,1437.000000,1405.000000,1430.550049,1312.613892,245845
2013-02-14,1425.000000,1455.000000,1425.000000,1447.000000,1327.707886,227810
2013-02-15,1444.000000,1451.400024,1430.849976,1441.099976,1322.294312,171582
2013-02-18,1441.099976,1446.050049,1419.199951,1424.949951,1307.475708,54446
2013-02-19,1424.900024,1449.000000,1412.150024,1442.699951,1323.762207,49409
2013-02-20,1443.050049,1455.000000,1443.050049,1452.099976,1332.387329,113025
2013-02-21,1442.000000,1455.550049,1440.949951,1448.099976,1328.717041,80483
