Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,107.309998,107.985001,106.682999,107.502998,97.779999,2104064
2013-01-02,108.082001,108.419998,107.551003,108.082001,98.306618,1949487
2013-01-03,108.564003,108.612999,105.911003,106.296997,96.683060,1665264
2013-01-04,106.152000,106.875999,104.704002,106.345001,96.726730,1408715
2013-01-07,106.634003,106.634003,104.704002,104.994003,95.497917,1614341
2013-01-08,105.089996,106.152000,104.125000,105.668999,96.111870,1215570
2013-01-09,106.152000,106.972000,104.848999,105.379997,95.849007,1677990
2013-01-10,105.525002,106.441002,104.318001,104.945999,95.454254,1186943
2013-01-11,104.994003,105.332001,102.774002,103.064003,93.742470,1800252
2013-01-14,103.352997,103.642998,102.195000,102.629997,93.347725,2220008
2013-01-15,102.871002,104.848999,101.808998,104.269997,94.839394,4213869
2013-01-16,104.222000,104.801003,101.858002,102.388000,93.127617,1521785
2013-01-17,102.581001,103.160004,101.375000,102.822998,93.523270,1926688
2013-01-18,102.967003,104.994003,101.761002,104.366997,94.927620,2164563
2013-01-21,104.511002,105.332001,103.305000,104.752998,95.278709,1341868
2013-01-22,104.752998,104.994003,102.388000,103.642998,94.269104,2114960
2013-01-23,103.835999,106.731003,102.532997,106.152000,96.551186,2816842
2013-01-24,106.199997,106.634003,102.292000,103.884003,94.488312,1877228
2013-01-25,103.160004,103.305000,101.808998,102.244003,92.996643,3611744
2013-01-28,102.629997,103.160004,101.954002,102.292000,93.040298,1429709
2013-01-29,102.292000,104.077003,102.098999,102.774002,93.478714,1282785
2013-01-30,103.257004,103.257004,99.445000,99.782799,90.758041,1980294
2013-01-31,99.686302,99.686302,96.887703,97.563202,88.739189,4132222
2013-02-01,97.563202,99.541496,97.563202,98.721298,89.792542,5290574
2013-02-04,99.396797,99.927498,96.501701,96.791199,88.037010,1282766
2013-02-05,95.584999,97.901001,94.861198,95.198898,86.588722,3275196
2013-02-06,95.633202,96.839500,94.957703,95.536697,86.895973,3606993
2013-02-07,95.536697,95.826202,93.220703,93.558403,85.096603,3550916
2013-02-08,93.606697,94.475197,92.496902,93.751404,85.272148,3583408
2013-02-11,94.378700,94.909401,92.159103,94.185699,85.667168,4343164
2013-02-12,93.606697,94.185699,92.834602,93.317200,84.877213,1345520
2013-02-13,93.365402,93.799698,90.325600,90.759903,82.551208,2480936
2013-02-14,90.759903,91.966103,89.601799,91.676598,83.384995,3140303
2013-02-15,90.952904,93.606697,90.952904,93.172401,84.745514,1990310
2013-02-18,93.944397,93.992699,92.062599,92.882896,84.482185,1316954
