Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,581.275024,582.286987,575.750000,577.075012,443.405701,132824
2013-01-02,578.750000,582.338013,575.713013,576.900024,443.271271,180652
2013-01-03,579.500000,586.200012,577.599976,584.075012,448.784302,307276
2013-01-04,586.500000,588.700012,583.299988,587.075012,451.089386,365556
2013-01-07,587.000000,595.000000,584.174988,593.674988,456.160583,313484
2013-01-08,591.250000,592.000000,580.549988,585.299988,449.725464,359372
2013-01-09,587.487000,590.500000,580.687988,582.049988,447.228302,194908
2013-01-10,582.500000,585.500000,577.250000,580.088013,445.720856,422192
2013-01-11,626.974976,680.000000,626.974976,678.150024,521.068420,6487952
2013-01-14,681.875000,708.750000,681.875000,701.812012,539.249451,2852940
2013-01-15,701.750000,702.500000,693.612000,697.487000,535.926392,858964
2013-01-16,694.500000,697.500000,688.250000,692.763000,532.296570,384288
2013-01-17,695.775024,701.500000,695.000000,699.049988,537.127319,696668
2013-01-18,699.500000,701.888000,694.286987,697.450012,535.897949,283348
2013-01-21,691.250000,702.500000,691.250000,699.500000,537.473145,284212
2013-01-22,696.562012,699.487000,694.299988,695.875000,534.687744,191536
2013-01-23,694.150024,699.250000,693.763000,697.213013,535.715759,251308
2013-01-24,701.312012,706.625000,697.500000,699.275024,537.300232,580844
2013-01-25,701.250000,705.750000,698.000000,703.661987,540.671021,248000
2013-01-28,701.775024,706.974976,700.000000,702.513000,539.788147,371496
2013-01-29,700.250000,706.000000,697.187988,699.599976,537.549866,219764
2013-01-30,699.525024,702.463013,695.500000,698.125000,536.416626,240092
2013-01-31,697.500000,701.250000,692.500000,697.187988,535.696594,275572
2013-02-01,697.250000,699.950012,687.924988,692.737000,532.276672,276748
2013-02-04,694.250000,696.125000,686.625000,690.588013,530.625427,207076
2013-02-05,687.549988,695.000000,687.549988,689.513000,529.799377,135528
2013-02-06,693.013000,695.000000,688.500000,693.599976,532.939636,103796
2013-02-07,695.625000,699.500000,694.638000,697.450012,535.897949,298764
2013-02-08,697.250000,703.638000,693.200012,697.075012,535.609741,321756
2013-02-11,700.000000,703.250000,696.174988,697.661987,536.060730,394268
2013-02-12,693.750000,693.763000,685.750000,688.661987,529.145508,86520
2013-02-13,687.500000,699.200012,685.000000,697.325012,535.801819,242632
2013-02-14,697.786987,706.250000,697.786987,703.237000,540.344543,308460
2013-02-15,697.000000,701.713013,692.536987,696.299988,535.014343,105332
2013-02-18,696.924988,696.924988,690.750000,694.138000,533.353027,58948
2013-02-19,694.500000,706.250000,691.299988,704.750000,541.507019,146736
2013-02-20,705.000000,707.500000,701.987000,704.963013,541.670654,201784
2013-02-21,698.750000,704.911987,698.250000,701.687988,539.154297,258348
2013-02-22,699.750000,713.750000,699.750000,709.138000,544.878601,595912
2013-02-25,716.263000,731.000000,715.588013,729.299988,560.370361,865332
2013-02-26,728.250000,742.500000,727.250000,740.025024,568.611206,681940
2013-02-27,737.375000,737.375000,725.661987,728.450012,559.717407,269864
2013-02-28,728.000000,733.750000,721.500000,726.500000,558.218994,241256
2013-03-01,722.500000,740.000000,720.750000,727.112000,558.689270,202812
2013-03-04,729.000000,735.250000,718.299988,725.750000,557.642700,389804
2013-03-05,729.500000,734.750000,728.150024,730.237000,561.090393,225768
2013-03-06,735.000000,743.575012,732.625000,741.612000,569.830566,483688
2013-03-07,745.000000,752.500000,744.000000,751.187988,577.188416,701212
2013-03-08,747.000000,747.500000,739.375000,742.549988,570.551331,232308
2013-03-11,745.000000,747.250000,732.625000,736.437988,565.855103,162112
2013-03-12,733.500000,736.187988,728.250000,729.400024,560.447327,206728
2013-03-13,724.750000,724.750000,713.724976,715.612000,549.853088,186492
2013-03-14,718.250000,722.500000,710.775024,718.724976,552.244934,275308
2013-03-15,717.349976,727.687988,717.349976,720.924988,553.935303,265144
2013-03-18,718.500000,722.500000,713.250000,715.349976,549.651672,110824
2013-03-19,717.500000,721.674988,710.750000,714.112000,548.700439,139180
2013-03-20,715.000000,718.750000,707.250000,717.312012,551.159241,118660
2013-03-21,720.825012,723.224976,716.000000,719.125000,552.552246,251504
2013-03-22,712.500000,718.500000,707.513000,715.150024,549.498047,201468
2013-03-25,703.750000,716.224976,703.750000,713.349976,548.114929,264928
2013-03-26,710.500000,717.000000,708.263000,713.575012,548.287903,99432
2013-03-28,713.575012,727.250000,713.575012,722.474976,555.126282,471988
2013-04-01,722.474976,738.400024,722.474976,735.812012,565.374023,321428
2013-04-02,733.250000,746.724976,729.763000,742.536987,570.541321,256176
2013-04-03,736.250000,748.750000,736.250000,741.000000,569.360352,154408
2013-04-04,737.500000,738.750000,718.437988,720.713013,553.772522,199232
2013-04-05,718.250000,724.338013,712.750000,715.963013,550.122620,148068
2013-04-08,712.750000,717.650024,707.250000,708.286987,544.224792,109000
2013-04-09,709.974976,709.974976,688.888000,691.588013,531.393799,221312
2013-04-10,700.075012,706.750000,694.500000,703.312012,540.402039,337336
2013-04-11,715.250000,733.325012,708.763000,729.463013,560.495667,598560
2013-04-12,656.525024,656.525024,567.000000,573.862000,440.936981,7721828
2013-04-15,572.500000,588.737000,551.500000,583.487000,448.332397,3940504
2013-04-16,581.000000,581.224976,571.849976,573.487000,440.648773,870240
2013-04-17,577.500000,577.786987,562.525024,570.463013,438.325287,1128604
2013-04-18,569.750000,580.500000,569.750000,573.849976,440.927643,802732
2013-04-22,573.849976,575.000000,556.000000,561.112000,431.140228,1214680
2013-04-23,561.750000,568.000000,561.250000,565.525024,434.531097,449804
2013-04-25,565.525024,565.525024,555.500000,556.763000,427.798615,1716060
2013-04-26,556.213013,559.700012,550.375000,553.075012,424.964844,909268
2013-04-29,552.250000,562.250000,547.500000,557.263000,428.182800,1465480
2013-04-30,559.724976,560.750000,555.650024,558.612000,429.219299,439368
2013-05-02,558.612000,572.500000,558.612000,571.724976,439.294952,434956
2013-05-03,574.250000,580.474976,570.161987,576.950012,443.309662,569440
2013-05-06,578.750000,586.250000,578.750000,585.349976,449.763977,234136
2013-05-07,587.500000,588.750000,581.250000,587.150024,451.147003,575168
2013-05-08,591.000000,593.500000,584.575012,587.638000,451.521881,367240
2013-05-09,586.500000,592.224976,586.500000,589.974976,453.317596,179816
2013-05-10,591.000000,596.250000,589.500000,592.687988,455.402191,197640
2013-05-13,587.812012,590.000000,582.875000,585.088013,449.562622,264040
2013-05-14,585.000000,592.450012,585.000000,587.900024,451.723297,122288
2013-05-15,587.500000,592.750000,586.650024,590.049988,453.375244,219592
2013-05-16,590.000000,590.088013,578.838013,583.036987,447.986694,254144
2013-05-17,583.750000,592.237000,583.750000,587.700012,451.569611,217272
2013-05-20,584.062012,595.549988,584.062012,593.900024,456.333466,358460
2013-05-21,593.474976,603.700012,591.575012,599.362000,460.530243,301564
2013-05-22,598.775024,607.937988,594.612000,597.088013,458.783020,334536
2013-05-23,593.500000,604.500000,588.750000,589.724976,453.125549,214344
2013-05-24,590.000000,595.450012,583.763000,586.724976,450.820465,122024
2013-05-27,586.362000,595.000000,582.700012,591.588013,454.557037,205524
2013-05-28,591.500000,594.750000,588.875000,591.588013,454.557037,126996
2013-05-29,591.500000,597.638000,583.437988,587.625000,451.511963,165912
2013-05-30,584.250000,587.125000,578.937988,585.536987,471.575409,416676
2013-05-31,587.500000,605.000000,587.049988,601.900024,484.753754,357832
2013-06-03,631.200012,656.224976,619.088013,628.487000,506.166168,1960940
2013-06-04,622.424988,629.724976,616.000000,623.763000,502.361572,513240
2013-06-05,620.000000,622.588013,613.474976,615.525024,495.726959,241460
2013-06-06,612.775024,613.062012,603.750000,606.875000,488.760376,242792
2013-06-07,607.000000,618.474976,605.000000,611.724976,492.666473,233776
2013-06-10,615.450012,624.463013,615.000000,621.763000,500.750854,178600
2013-06-11,622.500000,628.500000,616.263000,618.487000,498.112366,245420
2013-06-12,616.224976,626.250000,603.275024,605.987000,488.045349,235480
2013-06-13,605.250000,606.612000,593.799988,594.775024,479.015472,175200
2013-06-14,595.312012,602.250000,594.013000,598.737000,482.206329,193396
2013-06-17,601.750000,606.737000,598.775024,605.362000,487.541870,122308
2013-06-18,607.500000,615.000000,606.650024,611.900024,492.807526,149052
2013-06-19,611.250000,612.000000,601.838013,609.500000,490.874634,178756
2013-06-20,605.187988,611.862000,585.750000,591.724976,476.559052,279296
2013-06-21,592.500000,607.500000,592.500000,604.786987,487.078766,236500
2013-06-24,602.000000,602.500000,588.000000,595.062012,479.246582,223488
2013-06-25,594.500000,596.500000,586.638000,594.500000,478.793915,360220
2013-06-26,597.500000,603.000000,593.036987,599.388000,482.730591,134756
2013-06-27,603.000000,624.062012,603.000000,619.237000,498.716492,378548
2013-06-28,622.000000,625.000000,606.500000,623.312012,501.998322,316764
2013-07-01,615.000000,620.000000,610.075012,611.888000,492.797729,132772
2013-07-02,610.250000,616.000000,600.525024,601.388000,484.341370,165604
2013-07-03,599.750000,612.750000,598.213013,601.325012,484.290649,205232
2013-07-04,605.000000,617.474976,605.000000,615.125000,495.404724,419440
2013-07-05,617.450012,620.250000,609.575012,613.612000,494.186218,235720
2013-07-08,618.763000,624.349976,615.062012,617.924988,497.659698,176596
2013-07-09,619.250000,628.000000,619.250000,623.924988,502.492096,453044
2013-07-10,626.250000,630.000000,623.562012,625.250000,503.559174,312844
2013-07-11,632.575012,640.862000,626.575012,631.687988,508.744141,483908
2013-07-12,694.849976,726.250000,687.250000,700.687988,564.314880,3380104
2013-07-15,697.825012,697.825012,682.263000,685.463013,552.053101,661844
2013-07-16,675.025024,692.237000,672.500000,682.612000,549.756897,252124
2013-07-17,682.612000,688.724976,682.612000,687.575012,553.754028,286636
2013-07-18,687.500000,704.411987,685.000000,699.875000,563.660034,549640
2013-07-19,701.250000,715.974976,694.250000,711.450012,572.982239,773648
2013-07-22,707.099976,724.000000,706.250000,718.911987,578.991882,444868
2013-07-23,720.250000,728.862000,720.250000,725.213013,584.066589,298224
2013-07-24,721.924988,731.250000,720.000000,726.900024,585.425354,244736
2013-07-25,725.000000,736.275024,725.000000,728.974976,587.096313,372004
2013-07-26,732.500000,737.500000,722.025024,728.875000,587.015930,326432
2013-07-29,725.500000,735.724976,725.500000,730.187988,588.073425,284204
2013-07-30,732.500000,742.500000,732.500000,738.924988,595.109802,308936
2013-07-31,740.250000,747.450012,732.450012,741.786987,597.414856,232468
2013-08-01,744.250000,748.250000,739.036987,743.924988,599.136780,419996
2013-08-02,745.250000,754.987000,745.250000,751.674988,605.378357,624412
2013-08-05,750.000000,756.250000,749.250000,751.862000,605.529053,638320
2013-08-06,752.125000,752.250000,738.000000,746.525024,601.230713,330744
2013-08-07,745.000000,750.000000,736.799988,738.862000,595.059265,490200
2013-08-08,734.750000,743.950012,734.000000,740.275024,596.197205,259364
2013-08-12,740.275024,754.299988,740.275024,751.312012,605.086060,360352
2013-08-13,751.250000,774.599976,751.000000,771.224976,621.123413,523024
