Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,369.524994,374.750000,369.000000,369.750000,363.287537,51138
2013-01-02,371.899994,373.500000,370.049988,370.424988,363.950714,35486
2013-01-03,371.024994,372.674988,365.024994,366.375000,359.971558,64852
2013-01-04,368.000000,368.500000,363.149994,367.375000,360.954010,68088
2013-01-07,369.000000,374.000000,369.000000,371.649994,365.154297,54672
2013-01-08,372.000000,379.700012,372.000000,376.475006,369.894989,93454
2013-01-09,377.500000,382.774994,376.625000,380.024994,373.382935,63886
2013-01-10,380.600006,383.000000,375.075012,376.250000,369.673950,38534
2013-01-11,377.075012,377.075012,367.700012,369.450012,362.992798,74220
2013-01-14,370.000000,370.299988,365.399994,367.299988,360.880341,49748
2013-01-15,369.500000,369.975006,363.125000,364.875000,358.497742,59036
2013-01-16,365.000000,368.625000,359.075012,359.950012,353.658813,69750
2013-01-17,362.250000,362.250000,356.399994,358.424988,352.160461,191692
2013-01-18,358.500000,362.000000,353.049988,356.450012,350.220001,68898
2013-01-21,357.500000,357.500000,347.100006,349.825012,343.710815,126644
2013-01-22,350.000000,357.875000,350.000000,355.250000,349.040955,85458
2013-01-23,357.000000,357.299988,352.325012,355.100006,348.893585,45398
2013-01-24,355.524994,359.100006,352.549988,354.325012,348.132111,53878
2013-01-25,355.299988,364.524994,350.299988,363.075012,356.729187,79510
2013-01-28,364.500000,364.500000,357.924988,360.475006,354.174622,84788
2013-01-29,362.274994,364.674988,354.500000,355.850006,349.630493,42778
2013-01-30,358.024994,358.024994,353.000000,354.424988,348.230347,38158
2013-01-31,353.500000,362.225006,352.524994,359.125000,352.848236,90508
2013-02-01,360.000000,361.975006,359.075012,359.899994,353.609650,560854
2013-02-04,360.000000,363.174988,357.024994,359.075012,352.799103,39388
2013-02-05,363.799988,376.049988,363.799988,373.649994,367.119354,479652
2013-02-06,376.250000,379.850006,372.575012,373.725006,367.193054,143100
2013-02-07,377.000000,377.000000,371.950012,374.375000,367.831696,72392
2013-02-08,376.000000,379.000000,370.125000,372.024994,365.522736,340810
2013-02-11,372.625000,377.200012,372.625000,374.424988,367.880798,101418
2013-02-12,374.000000,385.950012,373.500000,385.049988,378.320068,245826
2013-02-13,386.500000,389.625000,385.000000,387.625000,380.850098,156700
2013-02-14,386.975006,391.850006,385.149994,389.399994,382.594055,101908
2013-02-15,388.899994,394.250000,387.600006,393.049988,386.180267,128598
2013-02-18,394.000000,397.350006,392.024994,393.875000,386.990845,74758
2013-02-19,394.000000,397.500000,388.549988,396.049988,389.127838,86684
2013-02-20,396.450012,401.500000,396.299988,398.500000,391.535034,260888
