Position,in,in,in,in,in,in,in,in,in,in,index,out,out,out,out,out,out,out,out,out,out
Symbols,BHARTIARTL.BO,INFY.BO,ITC.BO,LT.BO,RELIANCE.BO,SBIN.BO,SUNPHARMA.BO,TATAMOTORS.BO,TATASTEEL.BO,TCS.BO,^BSESN,BRITANNIA.BO,COLPAL.BO,CUMMINSIND.BO,DABUR.BO,DLF.BO,HAVELLS.BO,HINDZINC.BO,PGHH.BO,PIDILITIND.BO,TATAPOWER.BO
K,,,,,,,,,,,,,,,,,,,,,
0.5*S0,0.005846042822488302,3.1838777460692505e-12,2.2964801258074727e-08,1.384459258580148e-08,6.821180523348606e-18,4.2557964589741485e-07,0.009396809237718975,2.8848432532138326e-06,5.742665612838867e-06,2.6043032784232327e-06,2.7432083265122947e-32,6.107076881181838e-07,1.3365535717004539e-11,0.0006609855295107931,4.921012161243878e-13,0.04209279409517053,2.010255836407685e-05,6.849931917993473e-07,2.3264785215408014e-09,0.011437587428157786,1.8522735833122363e-05
0.6*S0,0.136576648543143,5.137546977917127e-07,5.3875964402004756e-05,7.556084124789439e-05,2.5464530607583257e-10,0.00032769721073465374,0.1900014181669345,0.0011798680712539825,0.002205002250588055,0.002310398384343562,7.088007644430272e-18,0.0012206382255231102,1.2126023009425032e-06,0.0429224024290536,1.097320825390002e-07,0.3758807446113157,0.004233155470118523,0.000435502479944074,6.049219540576198e-05,0.2545933621918288,0.0019994388561600865
0.7*S0,1.1909615816745394,0.0011878108733546083,0.008756288048416036,0.020886174596261853,1.7690156512637108e-05,0.026390916806188824,1.50951203576156,0.06371357342082218,0.11441143324536251,0.203459287911949,9.004687335519382e-09,0.17935220985306666,0.0019548131933717003,0.720603537777345,0.00031064778873950063,1.7565623935274015,0.1501537923701961,0.031078241050309707,0.04455654104256612,2.1519810186128048,0.04639955105883864
0.8*S0,5.484407886923385,0.17506217516141964,0.25315961489033656,0.8378484987554558,0.020622195397960452,0.4939019888535716,6.545423575481692,0.9297593307440533,1.6285126151142535,4.024980832904781,0.0039061052175504984,4.872033682244705,0.23117064035248536,5.045113657289505,0.05180380204807111,5.383773853010936,1.6847871109266972,0.5395095006562327,3.2630405552577315,9.712631530824368,0.3987009686918026
0.9*S0,16.43979304541392,4.110373949119101,2.316922416927035,9.289063155978653,1.5571164935353252,3.495196407120524,18.880548944407508,5.670956712676663,9.785547578364358,29.438894176717042,7.7512627152031826,42.9834352694682,4.7857440356001675,19.6741859206586,1.3051396293213529,12.392396411767052,8.770619824262084,3.6507723570273214,51.290987170415974,28.74314469085479,1.7640493000036361
1.0*S0,36.674566647038205,28.407420205465485,9.814256672062214,43.593777998944745,19.045862327063816,12.867700842644368,41.12091299310242,19.21975236281756,32.887387440969576,110.37009246833657,418.8311713365665,178.5052971429809,31.03697195064467,51.50467460827866,9.345031717953859,23.35284566423185,27.173237909157677,13.111358949156212,288.92303549851795,63.611273084818095,4.9750574252384965
1.1*S0,66.58548913056399,89.86145835337277,25.054451655436168,116.7142240189927,74.76108795445771,30.695077748014143,73.58223917118096,43.97966953012286,74.93251413412679,265.65633801782747,2578.393216687553,451.4457592989952,95.64778397281498,102.6341673476116,29.988226342079855,38.154412310903794,59.35158003894168,30.892948252261817,838.8660134119527,114.93634741585436,10.331841057081071
1.2*S0,104.60621986402015,179.25025185028676,46.42300994104011,220.2374263477359,157.49115846234577,55.307881873799715,114.62495796651234,77.8084638177437,132.31330549430345,480.5105346137884,5802.752792268242,833.3677610889335,189.29561494483414,169.7372132392137,60.07047617727375,56.21234758823192,102.76620958167467,55.36852707949791,1628.8014268086336,180.0624483191135,17.453491277735424
1.3*S0,148.37660610923103,278.6034434887338,70.80706454711355,337.7718407914715,246.75643265335464,83.56417455710954,161.8217769504434,116.75647229326262,198.39419848488137,726.9954864042415,9123.896962831364,1269.5892010150792,293.7537058632406,247.27942959287282,93.44018580467684,76.76051920642507,152.86671535144063,83.49320552048101,2516.8856922953964,255.01075884815793,25.682698665729674
1.4*S0,195.72605351731244,379.7950400002312,96.19091520514911,459.44043253357745,336.58125570977404,113.2289619271055,212.92403424101656,157.8633340624192,268.1760075732053,985.4721364798797,12445.51855890148,1724.2161476188066,400.37255650412885,330.4830219464867,127.38970645881983,99.06875563179517,206.05552685757334,113.06622156394741,3428.30301037593,336.11287665424163,34.472425379600566
1.5*S0,245.08595814709372,481.15759316586445,121.80904507786107,581.9247397693728,426.4136828579941,143.30522712561105,266.2773158880674,199.6830319422595,339.1947228251256,1247.356436804247,15767.114940793283,2183.2968249944915,507.2219343889051,416.32848268096984,161.38902157989736,122.54743560122554,260.4015732047874,143.07842176457513,4343.024110275632,420.7017357641598,43.5002419961703
