Position,in,in,in,in,in,in,in,in,in,in,index,out,out,out,out,out,out,out,out,out,out
Symbols,BHARTIARTL.BO,INFY.BO,ITC.BO,LT.BO,RELIANCE.BO,SBIN.BO,SUNPHARMA.BO,TATAMOTORS.BO,TATASTEEL.BO,TCS.BO,^BSESN,BRITANNIA.BO,COLPAL.BO,CUMMINSIND.BO,DABUR.BO,DLF.BO,HAVELLS.BO,HINDZINC.BO,PGHH.BO,PIDILITIND.BO,TATAPOWER.BO
Historical time period considered in M,,,,,,,,,,,,,,,,,,,,,
9,35.144085926557466,53.660447267348104,16.01837815994817,51.974634310539784,43.22096449570796,27.84245436974753,43.322264806027306,26.23699298511579,40.48776917376594,102.27656631546836,454.5856657020904,190.51365151342543,42.42018656685991,53.81822531260303,14.496811493324884,27.92646648253003,35.55893222420474,17.253686653618573,298.97609929680084,39.71433206038586,4.773295168195709
10,34.40059560423893,52.0260536899284,15.702172934807678,54.1093758182659,44.74444625261509,26.566131347138196,41.53472803014674,25.58152898613801,40.42019092113665,99.9107710728897,459.45356015636844,185.45500671574337,41.46146459399836,51.712581895262986,13.915774510907795,27.303449049738518,34.085304474832355,20.395003814333677,315.11129347122187,38.34546215878612,4.614779526910084
11,34.04823686840922,51.68026335632646,15.294580047602679,51.97624180703849,50.74381678643124,25.39429447238598,41.94376743736453,28.256976821914805,40.712024587299595,107.20113656550348,443.33837714938636,181.69559184674245,40.9649432049215,52.41626842654665,13.77956878448667,26.87006930810766,33.99873852181872,20.799789376164853,300.5871437479832,37.74307775872819,4.513850173289985
12,34.7666375158455,51.37199764618208,15.23136850769599,52.385565763190016,49.71185771603842,24.707305003066992,40.31208146044534,28.11273244041101,41.11136848776641,113.23488239847279,456.1824868205922,184.75757119718878,39.61852423588181,51.73117609678377,13.468384131090914,26.551670862259712,33.99126549706952,20.820946107350323,300.86929744280405,39.125063746238254,4.487369802943515
13,34.107531626300556,50.021213973810006,15.132087531675495,51.169846694750845,48.04549993698873,24.058138077146836,40.63162580602199,28.165188459699635,42.06747283528486,112.27383046779948,481.32747624129934,184.60350202684913,38.21170972693375,51.18369079855222,13.799636778177188,26.719411465603955,35.30984951256522,20.87151684213123,312.26783568425026,39.7855035211,4.444486622976232
14,34.57928013913667,50.44922410183426,15.390247981802418,51.19434132861443,46.90463654852607,25.015476766614128,42.182976314017964,31.02117428319937,47.20258070175217,121.0517242840366,546.9606112928413,201.27250776569667,40.700223051819535,51.91380486433212,14.512798897616335,30.141201927069517,38.59780808224545,22.19537817057153,316.8593151612722,41.81776815273986,4.808807384727412
15,34.0495816313215,50.02049345236429,15.056318528022246,51.05430635988483,46.83931009606499,24.440182785962932,41.01060062954923,31.037449941429458,47.77235140975634,119.38830861004237,551.8135643613714,200.25223693038333,41.97886827935719,51.79232836925132,14.806966220250729,29.612574147619327,38.83803385262016,22.391244582052693,315.0687456695009,40.93900065121869,4.866328885950416
16,33.55813102547515,49.006282785191104,14.858446675277179,51.78427396613739,45.98614045872557,24.19436509843598,40.441497192656016,31.360297266848903,48.74348640765595,121.00087964115073,571.2828654798195,207.80400920751526,41.159340111475046,50.814311642067196,14.713087614522024,30.24870100612908,38.27186126645421,23.07496135710811,314.9519623637948,42.27290619678047,4.867992356617066
17,33.89806715346057,48.38271325887132,14.670380495569106,51.897095231686365,45.96898342340097,24.14986870682165,39.401204344522,31.42154061003103,48.437942431894015,120.37491516854016,571.4954348840001,225.0910200961505,44.43082728927175,50.83507685404953,14.659100891589134,29.7386958295304,37.76353082497681,22.779594282659687,331.90283829469035,41.86097384725497,4.875220567967485
18,33.6960586938917,51.082715273160886,14.429257768560063,52.45292751868766,44.99821933615152,23.71308113777455,38.520052474172985,31.115894270723174,49.384863501544174,120.92531064749835,568.5696409291813,223.7852454068268,44.0352859649372,50.516608452527464,14.505000119306018,29.249910418637185,37.56364185341269,22.74041956790117,328.2425077517332,41.580715297634185,4.852806691930894
19,33.60575153049925,50.642369294745265,14.344410465056356,53.92570442978189,44.133328042930486,23.624701858551205,37.6553912415728,31.76214875479525,49.85768607030374,121.38149262273487,581.405178865658,222.26497055870527,43.500443193226374,49.42112818959049,14.608402923862656,28.969353740644948,36.6465873961875,22.50005820775459,321.1726488875438,40.76054781079074,4.8435445068798515
20,33.3131125180993,49.811173237744185,14.570719990732698,62.93748808054556,43.663407405344344,24.19671469003525,37.94198852578418,32.908570443196425,49.90358234216609,121.824081504579,604.6847437401266,237.1040978175838,42.92628948888978,50.68790405378934,14.850840995262928,28.74226866391747,36.58935525729407,22.237454203007218,320.8246927465543,41.52850037609187,4.847272037915076
21,33.7960804820666,50.89317153197453,14.57976092322832,62.69210747271512,43.30672686181805,24.302191957626306,37.25330266214891,32.899902359589845,50.89892218681834,121.53210614597697,625.969214280336,236.68565861825346,42.31611772588627,50.933391047848716,15.685350464378999,28.46446714623835,36.88798588390085,23.652424055944408,317.42636723855594,41.10372618914954,5.013918099726624
22,33.656729231361396,50.67428581106657,14.483189829728758,63.99800320621125,43.13791478780945,25.038268939034594,37.10128289284313,33.10069767331555,52.365422548599355,121.28909271618807,640.1136450260037,236.2829337146086,42.85141947258006,51.23065567585479,15.480896034808126,28.84666947387943,36.74840659207027,23.534352564317174,335.9995671409274,41.195300040641484,5.015123444971781
23,33.55635178783152,51.49362472669185,15.177785985808583,68.67153304116368,44.21318782536321,25.903709502255182,37.45856855096062,35.25583899731811,55.839091073725086,124.20576800865535,717.4011751513008,243.74815950147104,42.759876664975536,53.0682435356656,15.962316728804566,29.98323003518503,37.93570617933392,23.607167215928612,347.12865300444264,42.94479307832893,5.179699803206656
24,33.64354633415235,51.82914475010347,15.001720099518764,70.24606894803856,45.949111632594054,26.292700166413113,37.33895484622269,36.05272210510398,57.489347518822484,123.36523423519134,742.3125322450924,245.91261800626626,43.87124830540387,52.85864246104836,16.397576004166552,30.102357125839944,38.26609045139796,23.945528826977053,356.213742488585,43.06355645911964,5.3377266904314205
